ethylene (ul C2H4/kg·hr),respiration rate (ml CO2/kg·hr),temperature (°C),relative humidity (%),days to ripen
7.766185587783267,17.044327565809354,17.311304588862974,93.86293795727367,2.1367392686669424
0.3271583166137331,23.06244640512367,22.766506691325926,90.22146853079327,15946.285350985449
10.980267151984481,59.031095848508755,28.113147149056314,90.92451175338266,1.2476920698311713
1.4730063018167618,15.297038898037737,13.13581730618131,93.64394311322282,337.7103214270716
2.1586058431418054,31.86575387739397,15.682991953180919,94.74949774399548,195.16181577745664
5.122129696126995,22.31492341505402,20.6990138362491,94.27195628154072,7.609867822378608
26.583701426800662,80.03122788356316,28.302796751287502,94.89894934188177,0.11890025932968637
1.2077887011495276,18.18045528059818,13.199453856636019,92.99846828115678,705.0590191153094
2.8331608102411776,34.86401806952169,17.10839434989723,92.22573983218447,87.38773290383227
2.3026942529248915,28.83024441950716,21.475832528472807,94.21843691129207,97.89444452808024
22.93819819248464,83.90133974093197,27.60162388355893,90.68525171199975,0.20344681653300245
1.810869443958996,12.040881147785692,13.182924649438915,91.53305713701735,146.04729510716757
4.67868316728804,21.469640359446075,15.198484079243546,90.68356803931461,14.015051394714284
14.07779251986048,58.52718398388755,24.01456633385758,91.08362652126664,0.7829343566046846
7.065416598919986,59.13594316075543,29.42473965577084,91.99599228806568,4.241191996250036
0.7562741697440247,29.812991357418216,13.04867778908229,90.9407229176205,4352.3744667552455
7.355294735382208,12.646343335117505,16.551132909554482,94.84316019386631,1.9643845161950557
6.404541868655232,68.64755824139336,20.799690094020523,92.10248804946676,11.983964996399296
20.89554822999722,84.15936013466325,25.96815466268519,93.95345433782177,0.302068099597637
0.19759558739734884,24.60730440621437,13.348576293590686,90.35456216161641,111488.90096487798
3.1162952077254795,32.63536794369348,17.035544782700555,91.99241274189527,62.16516816843491
2.781835013001098,26.085184908698594,24.029810058175883,94.2808618514528,42.695780538549265
13.31216758681158,50.16080815930074,28.123201040788718,94.76670009530966,0.5964239749905248
0.2515886407826004,12.416380918198367,13.821129231485259,91.50346317638784,30634.223504587877
2.550418017947138,14.958686495935371,18.93925040930204,91.83100134627531,44.93193176507308
5.166261756788979,49.86735029035926,23.321841875364438,93.73252597769469,13.823168512131527
19.815803397543192,65.67864404177783,26.948340721832068,93.78945385508166,0.2581195736458096
0.25863237196694455,25.220871016068617,13.548830045506334,90.85162865586382,59285.40509384694
7.171338374338054,37.823942484277374,15.50415988255381,90.5920472023371,6.811553102930475
2.033660900099648,61.635579037802586,22.360925188214285,93.15939185856682,282.6189109194085
11.770254449090615,87.998852616806,27.136981196474856,90.97954533313003,1.6176947031994156
0.5711869695532719,14.828475798406595,13.233758758211698,93.54087785664177,4605.5908100926945
7.0187428535347935,18.889532160351784,16.902290996163266,91.36238214237383,3.2913615902598066
13.808939354989803,37.36735905124635,20.864750528034108,92.07036639617554,0.6586921309965827
22.62492142521758,91.65205986075019,26.342395494710054,91.6844375382639,0.25269418350030454
1.887544240761529,19.477480848738363,13.195948158771312,92.47330735957188,209.31213696365077
7.429501730112796,32.27698730871301,15.197392772604653,92.97585539631731,5.3449508513595445
4.390283183030156,52.759660946463605,24.27607631902008,90.1620670240247,22.1569144402679
2.652779516260966,77.36062702674252,26.085840605756488,90.52943812634966,126.1955140245232
1.293249286329831,22.324904310157585,13.523705712942458,92.99532184262038,696.5873582597297
5.103541165993193,12.366858091385692,15.320147677869693,92.22956266303099,6.189240553937558
10.773887959407714,44.1908604015821,24.349318309271222,94.87281575531458,1.283018066805569
17.087084479643256,56.43059524792565,26.03288913287994,94.27800740100483,0.3679630303457711
1.6903219511968954,17.228826355066104,13.576090210234629,90.69748730337336,248.18352418302132
5.1210256884003975,36.08277180302188,19.9894039786123,94.19142751089902,12.933624669701947
7.128027908082307,68.97750345937823,21.473166548830037,90.58540165236307,8.36222234880151
14.20974751322231,68.95759664631527,27.496159286880143,90.40426896281322,0.7047659901859953
1.2279844316454378,18.244286462730994,13.303423845911853,92.54182673562723,670.0467234729355
3.277726650905382,14.8859852941119,19.290229064161785,93.96252120905405,20.90701788282397
10.245890585096708,22.77952976002456,21.634572773985653,93.34476745434549,0.9273074297459785
15.193569757074657,84.97394340911984,26.468867578958754,94.09935137437279,0.7635647988651745
0.5071172379418112,24.701086331625554,13.136508756339227,92.59767528841206,10632.71640226409
0.7777965719579243,31.093805817058964,17.76381476274001,93.51257605379763,3029.0468037140486
14.949257673167534,32.24288295214218,24.792714170816396,90.80975411499733,0.34156944516045434
4.018051305789376,62.62706929948218,28.351982083978577,94.38745274808967,25.758074569267453
0.33007228123044463,19.253352500915778,13.169694320911411,90.62005937406542,25316.117084856825
0.9037785585572218,25.557569869169697,18.127282293415334,94.76485268244626,1597.8136183156862
9.88070903188731,49.226639031693594,24.7417674627503,90.64126947961972,1.8001880139837865
3.861819024131484,70.78274569244797,29.324413229019772,91.88633877553202,30.593095205305925
1.220889388136327,21.53606158086722,13.516347119419745,92.36990143217703,792.3270216314893
5.905468575015296,39.85217197596537,15.793740509322776,91.49655790536873,12.522610349270336
12.112403363493723,64.28028328053233,21.777946957928947,94.02251329393938,1.5728729528247494
29.161255036773767,55.1899417077574,29.469616225182016,91.63328203648702,0.05732894855469789
0.6001714800979407,28.444460558963016,13.102010071291966,94.43882280839811,7797.110811960889
3.912541261499332,25.706670741031246,17.23359100020073,91.71852945203065,24.7169622877485
5.059483601679421,22.60586914752356,23.585165069402837,94.05149538385305,6.5455828698656955
9.048412290226453,82.30859889972004,27.800165371826523,91.85456412608069,3.1647761729294017
0.855519375997082,28.27402790714181,13.24901541620659,90.42924489192514,2889.8395234135655
3.849669883848512,34.36186471232928,19.19023527414914,93.32036180516394,30.26063161275656
14.717384598688085,61.325259091765574,21.797851321248825,90.15506594498142,0.8377509564143768
9.637109959229928,64.14022346970513,28.906037690588285,91.73348249327228,1.8931937459697572
0.4671736900130613,18.490007522540438,13.854702504632058,92.22036994350107,9418.645480137593
4.443076268697384,15.205670223039359,15.322886094960035,93.70008729527711,11.465339146227926
3.74574353621706,37.26107087288567,24.10840990431225,93.45968167595886,25.295961914432404
5.069844042949263,70.94245557541338,29.902712782779943,94.90391735303166,13.177267995908684
1.422876711383685,12.916310369165007,13.848085426221752,91.70082573536655,299.7800975363096
4.663290513782542,39.92465071774704,17.08475084000993,92.98765929654694,23.092037916656917
14.69579443453824,54.85504403061896,23.900253465289346,91.66892127527868,0.650590321053344
8.11599706499737,50.67415427343702,29.74756083197124,94.96421077045667,2.353223961501799
0.6529974933338666,10.686703453174527,13.478222403141736,94.70691983108607,2267.9854061737874
5.7003189682956386,29.09603830630575,15.012671616510799,93.11299956799648,10.718511963601063
13.041049207160754,47.82265400659105,24.2199850965261,92.88271837597755,0.7924955870271316
4.382001927415099,60.306369382235495,27.79299500231517,92.15136450031552,19.95832178752665
1.749090367980948,27.1046356858901,13.890084013870547,90.40970711269115,346.1081739549565
2.6108775274771405,14.476927240804308,16.449210752831288,90.90255069281078,48.253576496923316
3.8420293163469967,47.57523593951056,23.72155017698153,92.235827174864,30.783695736288212
6.987922457048896,99.57653031986743,26.029901646609645,94.02071440979957,9.337333587155488
0.1797356741074613,17.066890978109623,13.72987527295505,90.14751172970739,93700.94837685181
5.916676031058709,36.576090330214306,17.912230792421706,90.65213284272349,9.867891284991856
4.938559665572646,29.460028715062172,24.707441898093382,92.53241409250523,8.477775896370582
2.0730414438688016,77.40292333047674,26.644792972983964,91.19565636437537,249.43372058391094
0.1362898984062434,27.114336865458984,13.69611123883732,92.43476878041072,275791.56127237604
4.745052157168228,38.12776357440613,19.45792415446251,92.4940434609587,17.770168322735483
6.424844896620472,40.53811449251246,24.050040773237903,93.63139715184045,5.59644372430405
12.361124844164458,78.91673496050136,26.26308994970443,92.52106012018291,1.3317687874984132
1.2763709772453207,20.536611710051726,13.807905270446486,92.73522071557427,652.3061725258574
3.021603866691808,15.168191880563981,15.17206995108792,90.90604621631611,35.99530740504527
3.727864382212636,22.50866793333966,24.816901161608254,93.04919610432196,14.75514341015901
21.553767486058632,80.4929778709599,27.0141342887868,91.83728376937802,0.24490146649751732
1.6872836788081729,19.53349136566416,13.908014821537563,94.37752816934682,276.4151368567579
1.8181703706803012,38.393670754446035,18.29689805012791,92.29148940163526,322.9157181495476
3.7404675362712267,60.04086311450206,23.092325841061598,91.83665280064221,43.917191694505796
4.988791933311291,70.78632711947904,26.84567328549518,91.77374022436355,17.045875165709084
1.3434770057295657,17.586655523625875,13.846969991761725,94.55646952123296,481.20257560499994
7.034080575661986,13.302532127762964,18.702856863789865,90.84776865985003,2.0326792831633154
2.0884835526993766,25.89107802886116,24.948149110230002,93.32907257871811,91.8434890459279
10.15377369672283,74.31119627363573,27.936737918341976,91.18773388084212,2.0077503148418376
1.5985368660092218,18.57488915910597,13.206181679337018,90.09331560445757,322.50610015066127
5.511878383343517,21.576870479329934,18.10617195526496,94.68355788807412,7.086833602976086
5.079415591074075,49.76423421461826,23.58891332711108,91.09713077452696,14.238852992117819
2.960276959413677,63.9823622944218,25.98027098839084,93.09364718327245,76.23464284625469
1.9439758023405813,22.20079899401536,13.279693428240932,92.30612710048788,217.76979383924132
6.5305350575351,38.50158540090108,17.840503823421415,90.93431639232901,7.787714349665507
4.133145158958133,41.15155243834269,23.30859390744308,92.96166179849735,22.087707700316873
15.376932212603865,90.8286904954376,28.45153626689616,93.42500247848292,0.6863363550212762
0.3749436936018882,12.410088474940588,13.68819653876007,92.80443752176936,11363.151442158702
4.8135767345551175,27.660687968520172,19.059320434467715,94.89132707594646,12.702431849390711
7.692868529544899,48.8035248866872,22.380702364216884,91.94386707103341,4.428655549587569
24.262693049050867,95.01095805548518,28.300560345623182,93.92809770917536,0.1855591379946152
0.2925664153023716,15.619471342936693,13.760184535278666,94.76122086384505,26694.558483199417
3.8830621778018855,33.13517837485393,16.64744954149226,93.69915291241145,33.92912231142869
12.54041597708255,33.4417795806997,20.68067539856345,92.40697882465435,0.7960389866226308
2.2041373456419016,55.06926886131094,25.578902368000954,90.05571228585221,159.83881092846406
0.9630261135607507,20.526926064826476,13.079376536930608,93.80097405894422,1523.7001747360907
7.986600246909827,27.699717369206464,19.517895133607695,91.09725081332536,2.7419797810509094
5.276024368293618,47.53779720498592,22.18278243329492,90.2894619891194,13.398972918896362
13.835606105349836,54.081673559016366,27.570387096174624,94.05909042347456,0.5954960063095787
1.4555501033804856,22.27299244474095,13.10729310948102,93.86582812994102,509.8525069556536
4.1643197184839025,21.499071958875213,19.718640144216046,92.38483624673331,14.474911287214178
4.72919207478187,32.518357968521144,23.21008257930996,94.03044043266381,11.801292802407694
15.601706747873166,64.48037470281047,26.23939996818415,90.9995003429992,0.5438849828502287
1.2482903193157309,26.289605978465,13.707073613343102,93.68285845818335,895.9991683666987
1.881967302445762,12.875046625553184,19.38231773387503,94.08175552573513,90.88827466513143
4.750158278846044,30.516838966731775,23.840096644392194,90.32416064707299,10.463843095781622
1.0470488898803305,80.95732269788675,26.48234409814307,90.2882536587512,1874.8102602027766
0.9215345278615549,26.36939833060034,13.654321109349192,90.0270848482553,2128.513853827995
3.5530952709629884,38.9696652095153,16.890785320763317,93.76166033500625,50.97585485363195
5.03596345157736,61.24772046516457,21.87988212085039,92.97051607570111,20.236873858977948
9.636302820076155,99.11855364798922,28.269558265005024,91.84347774081324,3.058354799915567
1.2661910183332972,20.65906991076791,13.248529692267976,90.58556127318899,697.9080330088402
5.132991520661111,14.265324213623314,19.565461984339198,90.10576237427611,5.22952134091497
3.3199728732428837,53.54455020892319,20.3073402888277,90.54155502135191,67.49219562770512
3.473827738950929,78.5713263581905,26.88386712810714,90.63480804978391,54.945677174890015
1.1732727174645319,23.7870086503438,13.801318312030679,94.3907627319772,960.875030821838
7.446285337989777,14.198129405855703,17.360495295518536,94.97674619247663,2.010259041505641
4.097247066662668,68.21373354811126,22.495604053115553,92.51051216881875,39.74618371009374
13.65410872770923,85.6950001947945,29.777964845120007,91.67920146186235,0.8422696539111841
1.9964061746052968,15.00990120595187,13.008430788447102,92.25984362968374,138.87218806548088
7.094360534643915,30.74892309308698,15.83230477437061,90.24015942585658,5.589363963699158
7.026537361644136,52.25181222844617,20.035517594237135,94.15691907748591,7.303040065378178
24.159863015825977,54.61855063206703,27.237325279154323,93.64279308410812,0.11629842143894807
0.5944052501471594,29.355805070434645,13.759266336192026,94.98529021115687,7892.60147217804
1.2991139737831467,16.28604914285721,18.888648836355614,91.38560155634363,345.84962274926585
2.5838843071811786,51.232554936730025,21.86046426275472,93.19789634329052,120.97895186465367
23.77113861143964,81.55397190622492,25.913192691763587,94.7498970488037,0.19980853286335815
0.6591007076699079,29.87423290777841,13.034363570147613,91.46925837240317,6373.863327077885
4.9825953190686265,38.48911014315172,19.608412124012997,90.48309703999908,15.362757116588355
12.90828197052937,49.82722013249078,21.154441069490332,94.81580432245242,1.0528735018797228
16.543657815015408,76.17064284081894,28.971438921891906,92.96027381078645,0.44623261323752217
0.7790919989475924,23.61004355282016,13.309600981459148,91.59547573006508,3117.5287863961244
4.519400386299815,30.934910980973306,18.282529548213404,92.06757873960359,18.066243364068185
9.315706147775657,45.17028487839359,20.06047745928602,94.5140114561875,2.7232073315023353
5.534326475446635,58.573176758792926,25.624221120215132,92.68466214436786,11.287923722307475
0.10631859811461347,20.606013069998017,13.692727215734006,93.3600898145824,352489.1936527872
1.3832934566989175,23.992484544890203,17.47364349662039,90.9055176050418,469.5995286510551
3.2155882977271846,40.578748505147345,23.999103874261277,91.25543639767305,43.50127590673266
3.6680618581390663,65.581189243899,25.885076934955016,92.62072613556118,41.871462013907305
1.4682291094372113,28.19204276259351,13.341542147467345,93.94713347673799,619.3316171618029
1.6822257712273399,14.842147985977828,16.099450276243868,93.73452159771162,182.00163431539696
6.671070946163126,69.82253564127886,22.407703565415353,93.95760224285812,9.659980136992491
23.471630962586786,52.91349416190225,25.000753261814754,91.47069008373701,0.1434419688911106
1.5869800753060754,11.673624884840226,13.054730672950274,91.32509416416352,209.14996537360548
3.30590738262979,25.096494594894843,16.16660872427249,93.14849498319055,42.67989032530611
12.073488716807512,56.30274068715515,20.054152422523376,94.02734353977888,1.5674961908046534
29.820475609821997,69.33419325151826,26.232706678406906,94.10991298669953,0.08430294635831401
0.6206414953849668,26.76882705900865,13.395673630295539,90.95845372959631,6563.417642099964
4.903629715380232,26.74455469226204,19.92506078977585,93.52401259839996,10.948970263276108
11.289247920095638,45.529179230310994,22.468967847901272,91.06107873172951,1.3100304290374691
9.427179866880357,95.06939099334966,25.082477472878058,92.40600896861817,3.9057314314967955
1.3107028108522591,23.432421962175233,13.056879884349717,91.55491422712959,726.8095604172163
0.9935542408489593,31.720509967161863,15.906799712840314,94.99521995770753,1772.78281016492
13.746913887821842,51.7264366788199,23.536374537215124,92.27728848990193,0.767919843268375
24.602298204001315,99.53943725996302,27.58624427594179,91.81730886916336,0.19595036587363737
0.7499832940115321,13.140692031296608,13.80812378652366,94.96874170048099,1862.5584867042678
1.3892584314615974,32.73026866414159,16.548017087440726,92.89804487771542,674.7011312957999
10.854475264217145,58.614487773725585,22.005975333394083,94.08565299879639,1.9579297819606587
24.799547703456295,80.35592422207651,29.239401187158027,90.85879004641606,0.13772967992224278
1.0001210192377001,28.999067544099088,13.774843913654369,91.44437479828954,1844.2357182982507
3.4719903080063372,39.36731033696537,18.684185739851543,93.52253993239034,48.67619883016872
12.791101484367447,25.651802076574548,24.42729610544532,92.99060324174155,0.4439407307280972
6.334332134563765,94.14988750511694,27.589938382519044,91.10193375865455,10.607233187412684
0.7839158408518745,27.272916703890512,13.105016071558312,92.50818551181877,3590.624699630295
1.010903493361793,37.88957823612936,15.116279814200555,92.15533834906327,2130.306241145379
11.74045206072901,41.48278289425272,23.321851780756955,92.57348148963855,1.0009647833149038
19.824433395976556,81.91647910176783,29.003308561277336,91.22697235345137,0.2788315703061734
0.4400529598343499,16.58265470443292,13.631855079486646,94.33442831701494,10044.924528396132
3.8697517302431343,19.242868108986475,19.13152129333277,94.6441392276351,16.75613401705568
7.510789522763411,45.98176826578104,20.025413354287693,90.2791324784637,5.2752815003139455
1.382007687183679,66.21633174148423,28.201599195968935,93.27070495053395,617.7759736986213
1.1034767886200156,13.641595104228763,13.278809230112303,94.07001965779583,680.0244423787489
0.5690617771885702,32.18122951751957,19.37273901842589,94.00990652948839,6597.254206685692
11.58688463441449,44.56202646404902,22.261945808192984,93.07997041398693,1.2035922593522
24.232453800242617,72.18540547894526,25.16222301337736,92.04039969327691,0.175894313440499
0.2522397659787716,17.459701193910597,13.483139263874916,91.06712620213045,43822.136219016764
1.5089987446400341,24.272791619568782,15.759134636963296,94.76382626235862,416.8235144626336
11.758260249466304,52.658892505953446,20.852400433227352,92.47949783026479,1.5010559912288617
11.519093394473588,71.35800883802852,27.941713322322958,91.83808716576375,1.3230630782140786
1.3235621928929673,12.566595408238053,13.132613386322165,90.45666079078376,377.0676977855859
1.0943616950427584,12.582157570570162,18.576393527781505,91.53378886122181,444.7821324585751
1.268035331946693,54.55268932127712,23.780363913750463,92.68344001029007,884.422726036494
12.435839997403882,66.72347858578557,26.204001520122368,93.31248487026774,1.11047202639064
1.2698641143336413,10.55142180270742,13.262188304069017,93.808033721039,353.18081428133326
6.63655080685715,23.133922907549284,19.193676695445394,92.99842537123821,4.0613875740608805
9.8656829124256,67.78700791249022,22.312962520606263,94.35887941883081,2.9467824659466295
5.031129505641855,99.95625880352392,28.066585728713765,91.11190222221539,21.57049551641915
0.7383123428677019,12.272774600707415,13.306012082645765,94.99613858970478,1880.9187160197869
5.533972395489995,15.395830240279945,16.459631132338238,93.02675889846103,5.601217314066765
14.78868322504841,66.76937140105113,22.530273243916486,93.44024046701912,0.8545478609510364
14.937182821251962,58.84868533049299,27.65765627234311,94.64460139622938,0.5123735353086277
1.7533859658655864,14.938940312971145,13.465035367734336,92.53389757149858,195.07542757001352
0.43045820363177684,18.01268211563867,18.817160295393535,91.57651137952598,8070.902162863624
2.0186694876842894,39.19395569253088,22.818885631153815,94.65260896361487,177.88549879439023
1.5044599296233596,65.90450252906463,28.09177192600093,93.76444754816075,485.57923658754476
1.102624841177166,26.331220338203714,13.168797978039056,91.4049557767167,1325.5391217358358
5.315082048700278,39.56749540913681,16.883697190675143,92.5771599391721,15.754280410695388
1.9948894725647042,46.840207268537654,22.835859199768738,93.87040935468647,219.77580382144598
3.6171417457762285,95.32367138120247,25.603796447394018,90.52311255659383,64.66896502844715
0.4053995994513998,27.494362510340537,13.558024564995598,94.83736866114968,20748.33925583535
2.396771817203267,32.865170164226335,18.75472224773604,90.84965156376983,119.89693714805234
3.8091849422721364,47.617474577516504,22.588407512807546,91.4349374168912,34.183225447577634
26.40957078666691,93.87886294802739,29.86703441416614,94.68584822722659,0.12762735154504473
0.18729852869043184,20.570472036070484,13.582792960506845,91.86877605427702,103798.30774424375
4.081069514133436,16.494133203071726,18.812484199412435,93.06164265118869,12.551583536332734
7.478736844881931,64.81017706520561,20.04768673908785,94.9631651003167,7.518925672899751
18.168308034604955,64.48763697858217,29.011924158946194,92.18369864715142,0.2847405910980319
0.14888077744448303,12.712437171401241,13.412040563702584,91.273307010552,108816.51839581915
3.163411120443851,38.507549083639546,18.877487935509727,94.5681046721345,61.77427356179495
9.248126303896226,28.085079790500522,20.441517090647427,90.37074686394683,1.6852012867765764
14.796815952930844,83.15893786319424,29.807578031487598,94.0672548254582,0.6416323386239112
0.47126106636732856,21.77161989374866,13.821675016416568,92.04078907168773,10862.156306124372
6.484315700256961,34.66932978176901,16.319280679971524,91.99129152684134,7.958490450724984
8.615103662848497,34.52321854829087,21.06817703532397,91.03911737918412,2.449741881210242
23.577366123610364,69.7108274351203,25.404629099333693,92.7834360927351,0.18130618830521375
0.8158307732519393,12.842055193017574,13.711020933267909,91.21867474666774,1451.0792200048695
4.52506215381083,19.009895540353092,16.397567157921124,91.41845801591968,12.604745271603456
12.06425377729182,61.44417130985663,20.653004378773378,92.96886829391798,1.644833326580056
1.2369240019674197,68.08532540353428,28.68584746806964,90.66065156343232,843.328935568167
1.856725128553527,26.97015554578607,13.75050114607323,91.01127203297746,292.5329946657727
5.010316151747903,33.801394082013786,19.982079193459363,91.65762670591042,12.932527734420763
11.949858642947387,62.09689074520178,20.110559548407405,92.5300918359431,1.775763042091827
25.437779673349947,84.98902591128586,28.76595403291666,91.03501662187989,0.1395101714972399
1.0352691015012092,11.812075447128528,13.494594449992126,91.37452253911296,694.8283804410809
2.4376748193645232,34.27440008273604,19.637159630371503,93.69349517770428,111.94758725809051
0.3119593887550053,49.03536963529455,24.18882464135617,92.32297406311702,34639.88172534026
18.712073744104632,53.74603838289009,26.034600731852812,91.01330237913584,0.26709245112055546
1.3062574861756255,13.472272690577427,13.131111401825295,93.74379031997127,419.78462908817767
5.683250578861593,39.3119687423346,18.066765050717272,92.73104003121684,11.823611307686065
9.230812353482618,46.29468130464167,21.516519045760425,91.60605476468676,2.5928088294068052
27.3711784891364,68.3816368799605,29.89316035947458,91.22268768516614,0.08337725957599987
1.818525142085906,15.060351789144185,13.900217305382773,93.35466816706463,171.7009021162673
7.584724462348097,23.111496255293506,15.70288391997764,90.6864022707984,3.4750234660525194
2.440290455742155,64.09014836000165,20.88532620232767,93.99648906451715,191.38241592078717
17.39268936892652,79.99121591723762,28.08841799417039,91.57890167253923,0.42898958700343154
1.2098065706611105,28.979503748876407,13.174468875518256,92.406986296827,1120.4684717760813
5.222033582997616,17.179487820147195,16.065158497977425,91.65393241628637,7.628442312599662
13.09172675524402,35.495972276987736,21.074406082047346,94.71017082747206,0.7231127325129344
13.970212885516931,88.00256091124868,27.18060911552088,94.9065348557995,0.9671705871839464
0.10824735747514913,23.955573848304635,13.931120742474263,92.69228366113842,388590.1170942853
3.568296136315687,34.030333590448365,15.523357678680409,91.49620187094384,48.328899520852254
3.111538410444532,26.25217997024558,23.989161065237358,93.49001878140366,31.020461573714343
28.373045724521074,94.49728394948787,27.889366521988286,93.21153217685341,0.11888359361170751
1.4811999924515236,16.536794933126803,13.428657604663313,93.72734990094774,352.0879437595299
